Date,Open,High,Low,Close,Adj Close,Volume
2020-10-30,230.000000,232.500000,226.500000,229.649994,229.649994,1621300
2020-11-02,232.580002,233.600006,229.270004,233.490005,233.490005,1551200
2020-11-03,235.539993,237.229996,233.500000,234.229996,234.229996,1268800
2020-11-04,234.699997,243.240005,234.699997,237.070007,237.070007,2434000
2020-11-05,240.279999,242.789993,237.820007,239.919998,239.919998,1877400
2020-11-06,239.910004,243.589996,238.660004,242.149994,242.149994,1181400
2020-11-09,249.160004,253.080002,236.949997,237.979996,237.979996,2423600
2020-11-10,238.929993,238.929993,230.220001,232.380005,232.380005,2717400
2020-11-11,234.820007,241.479996,233.320007,238.449997,238.449997,1573700
2020-11-12,239.600006,240.300003,236.460007,238.009995,238.009995,1882600
2020-11-13,239.759995,243.720001,237.690002,243.089996,243.089996,1476400
2020-11-16,244.759995,245.589996,238.850006,239.089996,239.089996,1433300
2020-11-17,239.000000,240.869995,238.309998,239.179993,239.179993,1354200
2020-11-18,238.309998,242.309998,237.210007,237.699997,237.699997,1617400
2020-11-19,237.089996,238.880005,233.369995,238.429993,238.429993,1636400
2020-11-20,238.190002,238.429993,232.500000,232.660004,232.660004,1965500
2020-11-23,233.559998,233.610001,228.619995,228.910004,228.910004,2848400
2020-11-24,231.039993,231.850006,227.389999,228.059998,228.059998,2635100
2020-11-25,229.289993,233.369995,228.649994,233.000000,233.000000,2478800
2020-11-27,233.960007,234.089996,230.580002,234.089996,234.089996,937400
2020-11-30,234.000000,234.139999,228.750000,231.199997,231.199997,3547200
2020-12-01,232.000000,236.389999,231.720001,235.830002,235.830002,2471000
2020-12-02,234.789993,235.830002,228.589996,228.899994,228.899994,2755100
2020-12-03,229.520004,230.759995,225.789993,226.220001,226.220001,3702600
2020-12-04,226.750000,228.899994,224.440002,228.669998,228.669998,3298400
2020-12-07,227.660004,228.789993,223.350006,224.270004,224.270004,2554500
2020-12-08,223.270004,224.770004,222.179993,223.610001,223.610001,2607300
2020-12-09,222.720001,223.039993,216.220001,219.440002,219.440002,3413500
2020-12-10,220.210007,221.929993,218.479996,219.410004,219.410004,3028100
2020-12-11,218.000000,220.169998,215.410004,219.820007,219.820007,2893400
2020-12-14,220.970001,222.429993,216.399994,216.720001,216.720001,2501500
2020-12-15,217.080002,218.360001,215.550003,217.250000,217.250000,2181200
2020-12-16,218.279999,219.800003,215.679993,219.619995,219.619995,2347600
2020-12-17,221.100006,223.600006,220.130005,222.710007,222.710007,2484400
2020-12-18,222.179993,223.229996,219.839996,221.520004,221.520004,4538000
